name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
Private Dancer - 2015 Remaster,59,5,434373,False,2022-01-01T03:33:36Z,Tina Turner,2771311,73,"['disco', 'new wave pop', 'soft rock']",pop,Private Dancer (30th Anniversary Issue),1984-05-29,25,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Cry Me a River,75,5,288333,False,2022-01-01T03:24:22Z,Justin Timberlake,11531304,82,"['dance pop', 'pop']",pop,Justified,2002-11-04,13,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Calling You - Bagdad Cafe/Soundtrack Version,48,1,322093,False,2022-01-01T03:19:50Z,Jevetta Steele,4061,34,[],other,Bagdad Cafe,1988-01-01,8,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
GUY.exe,78,12,222680,False,2022-01-01T03:17:09Z,Superfruit,138543,63,[],other,Future Friends,2017-09-15,16,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Ready or Not,73,3,226986,True,2022-01-01T03:10:23Z,Fugees,1036809,69,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap']",hip,The Score (Expanded Edition),1996-02-13,17,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
The Show Must Go On - Remastered 2011,71,12,277826,False,2022-01-01T03:07:07Z,Queen,38825187,89,"['classic rock', 'glam rock', 'rock']",rock,Innuendo (2011 Remaster),1991-02-05,12,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Way down We Go,80,2,213706,False,2022-01-01T03:03:48Z,KALEO,1369972,72,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",rock,A/B,2016-06-10,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
גם זה יעבור,49,1,302939,False,2022-01-01T03:01:37Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,גם זה יעבור,2015-08-06,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
If You Can't Say No,51,5,317026,False,2022-01-01T02:57:14Z,Lenny Kravitz,2451142,72,"['permanent wave', 'pop rock', 'rock']",rock,5,1998-05-12,15,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Wishing on a Star,57,1,291760,False,2022-01-01T02:44:36Z,Rose Royce,359295,55,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",soul,In Full Bloom,1977,8,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Blue Jeans,69,3,209440,False,2022-01-01T02:41:28Z,Lana Del Rey,14904658,88,"['art pop', 'pop']",pop,Born To Die - The Paradise Edition,2012-01-01,23,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Things I've Seen,45,3,273973,True,2022-01-01T02:36:59Z,The Spooks,6153,34,[],other,S.I.O.S.O.S.: Volume One (Digitally Remastered),2012-10-24,14,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Brothers In Arms - Remastered 1996,65,9,420240,False,2022-01-01T02:33:09Z,Dire Straits,5351983,78,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",rock,Brothers In Arms (Remastered 1996),1985-05-13,9,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Jesus to a Child,65,1,411146,False,2022-01-01T02:28:57Z,George Michael,3579442,78,[],other,Older,1996-05-13,11,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
אם זו אהבה,26,10,254586,False,2022-01-01T02:22:43Z,Avner Kenner,276,30,[],other,פרמיירה,1982-01-01,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Tears From The Moon (feat. Sinéad O'Connor),39,3,257893,False,2022-01-01T02:12:46Z,Conjure One,26601,43,"['new age', 'vocal trance']",other,Conjure One,2002,11,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Crystalised,67,3,201946,False,2022-01-01T02:07:39Z,The xx,3790639,70,"['downtempo', 'dream pop', 'indietronica']",pop,xx,2009-08-16,11,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
You Look So Fine - 2018 - Remaster,42,12,322962,False,2022-01-01T01:56:09Z,Garbage,947235,62,"['alternative dance', 'alternative rock', 'dance pop', 'dance rock', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'rock']",rock,Version 2.0 (20th Anniversary Deluxe Edition),1998-05-04,22,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Since I've Been Loving You - Remaster,64,4,444148,False,2022-01-01T01:48:27Z,Led Zeppelin,11626372,81,"['album rock', 'classic rock', 'hard rock', 'rock']",rock,Led Zeppelin III (Remaster),1970,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Take Me To Church,85,1,241688,False,2022-01-01T01:44:11Z,Hozier,4989403,82,"['irish singer-songwriter', 'pop']",singer-songwriter,Hozier,2014-07-20,13,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
הנך יפה (Hinach Yafah) - Live In Buenos Aires,17,15,366592,False,2022-01-01T01:41:47Z,Idan Raichel,548482,58,"['classic israeli pop', 'israeli mediterranean', 'israeli pop', 'israeli singer-songwriter']",pop,The Idan Raichel Symphonic Project (Live In Buenos Aires),2021-08-22,23,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Black Velvet,73,3,287440,False,2022-01-01T01:35:25Z,Alannah Myles,78420,58,"['classic canadian rock', 'new wave pop']",rock,Alannah Myles,1989-03-14,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Black Hole Sun,78,7,318586,False,2022-01-01T01:32:45Z,Soundgarden,3338401,70,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'rock']",rock,Superunknown (Deluxe Edition),1994-03-09,32,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Stay,78,9,240706,False,2022-01-01T01:23:08Z,Rihanna,46430448,91,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",pop,Unapologetic (Deluxe),2012-12-11,17,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
One Step Too Far (feat. Dido) - Radio Edit,44,15,206853,False,2022-01-01T01:21:13Z,Faithless,536375,66,"['big beat', 'downtempo', 'electronica', 'trip hop']",other,Greatest Hits (Deluxe),2013-11-22,31,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Dancing with Tears in My Eyes,60,1,244120,False,2022-01-01T01:14:36Z,Ultravox,405281,56,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",rock,The Collection,1984-11-02,14,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
One More Cup of Coffee,58,4,224733,False,2022-01-01T01:03:14Z,Bob Dylan,5447592,77,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",rock,Desire,1976-01-16,9,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
I'm Into You,55,1,263693,False,2022-01-01T00:59:21Z,Chet Faker,242543,67,"['art pop', 'indietronica']",pop,Thinking In Textures,2012-03-23,7,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Fallin',70,4,210200,False,2021-12-30T00:32:01Z,Alicia Keys,9343224,82,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",pop,Songs In A Minor,2001-06-05,16,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
The Unforgettable Fire - Remastered 2009,55,4,294000,False,2022-01-01T00:51:51Z,U2,9195922,82,"['irish rock', 'permanent wave', 'rock']",rock,The Unforgettable Fire (Deluxe Edition Remastered),1984-10-01,26,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
The Power of Good-Bye,60,10,250560,False,2022-01-01T00:43:46Z,Madonna,5697395,80,"['dance pop', 'pop']",pop,Ray of Light,1998-03-03,13,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
The Power Of Love,77,15,332506,False,2022-01-01T00:37:34Z,Frankie Goes To Hollywood,587373,66,"['art rock', 'dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",rock,Welcome To The Pleasuredome,1984-10-20,16,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Nevermind,43,54,156600,False,2022-01-01T00:37:39Z,Dennis Lloyd,586819,73,['israeli pop'],pop,100 Greatest Breakfast Songs,2019-12-13,100,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Nevermind,43,54,156600,False,2022-01-01T00:36:34Z,Dennis Lloyd,586819,73,['israeli pop'],pop,100 Greatest Breakfast Songs,2019-12-13,100,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
לישון בלי לחלום,28,8,217840,False,2022-01-01T00:31:18Z,Metropolin,11372,28,"['classic israeli pop', 'israeli rock']",pop,מטרופולין,2005-01-01,15,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Unfinished Sympathy - 2012 Mix/Master,65,6,308426,False,2022-01-01T00:26:15Z,Massive Attack,1804127,67,"['big beat', 'downtempo', 'electronica', 'trip hop']",other,Blue Lines (2012 Mix/Master),1991-06-10,9,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
I Want You (She's So Heavy) - Remastered 2009,65,6,467320,False,2022-01-01T00:18:09Z,The Beatles,21527889,90,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",rock,Abbey Road (Remastered),1969-09-26,17,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Yellow Flicker Beat,62,1,232506,False,2022-01-01T00:15:25Z,Lorde,8804970,81,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",pop,Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1),2014-09-30,1,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Stan,83,3,404106,True,2022-01-01T00:08:29Z,Eminem,50762479,94,"['detroit hip hop', 'hip hop', 'rap']",hip,The Marshall Mathers LP,2000-05-23,18,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Dude vs. Killa,29,1,365988,True,2022-01-01T00:13:50Z,Killa Dude,247,25,[],other,Trapped by Talent,2017-09-01,16,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
סדר יום,33,1,230017,False,2022-01-01T00:04:48Z,Lahaka Rhetorit,2353,20,['classic israeli pop'],pop,להקה רטורית,2016-09-06,8,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Inner Galactic Lovers,37,2,268627,False,2021-12-31T23:55:21Z,Kutiman,40635,44,"['afrobeat', 'israeli indie']",other,Inner Galactic Lovers (Kutiman Mixes Fiverr),2015-10-16,2,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Ready to Go,54,1,301933,False,2021-12-31T23:48:08Z,Republica,40180,45,"['candy pop', 'new wave pop']",pop,Republica,1996,11,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Sweet Disposition,71,3,234360,False,2021-12-31T23:44:30Z,The Temper Trap,632542,64,"['alternative dance', 'indie rock', 'modern rock', 'pop rock']",rock,Conditions,2009-08-10,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
רק החיים,30,1,210826,False,2021-12-31T23:42:32Z,Lea Shabat,1048,30,['israeli singer-songwriter'],singer-songwriter,חום שאתה מחפש,1990-11-01,11,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Self Control,74,2,246440,False,2021-12-31T23:37:25Z,Laura Branigan,475856,64,"['new romantic', 'new wave pop', 'soft rock', 'synthpop']",pop,Self Control,1984,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Lost,55,1,208402,False,2021-12-31T23:33:12Z,Jake Bugg,760913,63,"['modern rock', 'nottingham indie', 'rock']",rock,Lost,2021-05-06,1,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Born Slippy (Nuxx),67,1,456480,False,2021-12-31T23:31:34Z,Underworld,488936,60,"['alternative dance', 'big beat', 'electronica', 'new rave']",other,1992 - 2012,2014-01-01,25,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Snow (Hey Oh),81,2,334666,False,2021-12-31T23:23:32Z,Red Hot Chili Peppers,17280509,85,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",rock,Stadium Arcadium,2006-05-09,29,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Motorcycle Emptiness,61,2,305706,False,2021-12-31T23:17:46Z,Manic Street Preachers,551521,60,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",rock,Forever Delayed,2002-10-28,20,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Believer,89,4,204346,False,2021-12-31T23:10:22Z,Imagine Dragons,37467790,92,"['modern rock', 'rock']",rock,Evolve,2017-06-23,12,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
את לא,24,2,206266,False,2021-12-31T23:07:22Z,Rami Fortis,49225,42,"['classic israeli pop', 'israeli rock']",pop,שוטר פושע והענק הלוחש,1994-10-28,12,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Rolling in the Deep,85,1,228093,True,2021-12-31T23:01:43Z,Adele,32587613,96,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,21,2011-01-24,11,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
משמרת לילה,17,11,274706,False,2021-12-31T22:55:37Z,Yehuda Poliker,126693,42,"['classic israeli pop', 'israeli rock']",pop,הופעה חיה בקיסריה (Live),1997-02-01,31,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Addicted To You,71,4,148386,False,2021-12-31T22:52:30Z,Avicii,21131482,85,"['dance pop', 'edm', 'pop', 'pop dance']",pop,True,2013-01-01,10,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Children,71,1,243266,False,2021-12-31T22:51:55Z,Robert Miles,147606,63,"['dream trance', 'eurodance', 'trance']",other,Children (Dance Vault Mixes),1996-07-11,4,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
Maria Magdalena - Remastered,60,1,240440,False,2021-12-31T22:46:56Z,Sandra,272247,60,"['eurodance', 'europop', 'italian disco', 'new romantic', 'new wave pop', 'synthpop']",pop,18 Greatest Hits,1992-01-01,18,eco_99,2857,MzU3NDg4LDIzMzFlNTUwZjM0NGZmOTUzNDAyZWY5MDQ0ZDM3ZjU4MzQ1OTAwOTY=
אמא שלי,2,6,208453,False,2022-01-01T14:21:48Z,נעם קניאל,3,1,[],other,שירים לאמא ואבא,2005,18,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Ben,2,5,155720,False,2022-01-01T14:19:10Z,Netanela,1295,15,['classic israeli pop'],pop,Yeladim Tovim,2008-01-01,16,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
עולה עולה,31,3,187480,False,2021-12-31T20:30:32Z,Izhar Cohan,2655,29,['classic israeli pop'],pop,לילה טוב אירופה - אוסף שירי אירוויזיון,1998-01-04,24,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לפעמים,32,1,244000,False,2022-01-01T13:59:58Z,Ron Shoval,4808,23,"['israeli pop', 'mizrahi', 'sefardi']",pop,מרגיש בדרך,1995-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
חולם בספרדית,30,5,202506,False,2022-01-01T13:54:05Z,Shlomo Ydov,7476,34,"['classic israeli pop', 'israeli rock']",pop,חולם בספרדית,1988-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
האשה שאיתי,32,1,403466,False,2022-01-01T13:47:33Z,David Broza,56963,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,האשה שאיתי,1983-02-01,9,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
עכשיו הכל בסדר - Bonus,33,2,281000,False,2022-01-01T13:17:15Z,Yehudit Ravitz,87411,48,"['classic israeli pop', 'israeli rock']",pop,גלוי ונעלם,1980-11-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ערב של יום בהיר,43,1,307666,False,2021-12-31T23:13:49Z,Efraim Shamir,17496,33,"['classic israeli pop', 'israeli rock']",pop,אפרים ואסתר שמיר,1977-01-01,13,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
נואבה,30,7,298333,False,2022-01-01T12:51:39Z,Shlomo Gronich,24201,36,"['classic israeli pop', 'israeli rock']",pop,צמר גפן מתוק,1982-03-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
זה מכבר,42,2,212320,False,2022-01-01T12:44:31Z,Oshik Levy,17641,43,"['classic israeli pop', 'israeli rock']",pop,אושיק לוי,1975-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
נגן לי ירדן,26,3,210040,False,2022-01-01T02:25:13Z,Rivka Zohar,4874,31,['classic israeli pop'],pop,סבתא רבקה,1971-01-01,16,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
שירי לי כנרת,17,3,208373,False,2022-01-01T12:35:38Z,Mili Miran,26,11,[],other,ארבע אחרי הצהריים (חלק ה׳),2014-06-01,45,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
כשאהיה גדול,1,9,223853,False,2022-01-01T12:25:20Z,Lehakat Heyl Hayam,3825,26,['classic israeli pop'],pop,להקת חיל האוויר 1971-1997/להקת חיל הים 1968-1972,2010-03-22,39,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
נאסף תשרי (מת אב ומת אלול),22,5,361360,False,2022-01-01T12:07:18Z,Svika Pick,19402,31,['classic israeli pop'],pop,מוסיקה,1978-12-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
סליחות,34,6,222253,False,2022-01-01T11:59:38Z,Yehudit Ravitz,87411,48,"['classic israeli pop', 'israeli rock']",pop,יהודית רביץ,1979-09-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
רומיאו,24,1,279333,False,2022-01-01T11:53:53Z,Yehudit Tamir,83,13,[],other,יהודית תמיר,1991-05-01,9,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
דברי אלי,20,2,248826,False,2022-01-01T11:51:58Z,Haim Moshe,25693,37,"['classic israeli pop', 'mizrahi']",pop,דברי אלי,1994-01-01,14,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
שיר מספר 8 - בדשא אצל אביגדור-רימאסטרינג,33,2,255871,False,2022-01-01T11:48:26Z,Arik Einstein,365875,53,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,שיר שחלמתי,2018-08-24,181,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
על ענפי שיטה,17,12,162653,False,2022-01-01T11:32:03Z,The Brothers & The Sisters,1087,23,['classic israeli pop'],pop,חופים - משירי נתן יונתן,1975-01-01,13,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
מרדף,27,1,155506,False,2022-01-01T11:12:33Z,Chava Alberstein,98757,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,מירדף,1970-01-15,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
דרך ארץ השקד,4,5,231160,False,2022-01-01T11:08:36Z,Dudu Zakai,895,27,['classic israeli pop'],pop,ירושלמי שכמוך (שירת ירושלים של דודו ברק),2006-08-06,8,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
הרדיו הישן,31,8,276520,False,2022-01-01T10:57:17Z,Shlomo Artzi,399039,54,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,לילה לא שקט,1986,9,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לקחת את ידי בידך,29,7,194666,False,2022-01-01T10:54:30Z,Matti Caspi,101861,44,"['classic israeli pop', 'israeli rock']",pop,צד ג' צד ד',1987-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
הלאה,15,7,218626,False,2022-01-01T10:43:16Z,Rivka Zohar,4874,31,['classic israeli pop'],pop,עבריה,1987-01-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
כך ברא אותך הטבע,37,6,248000,False,2022-01-01T10:37:42Z,Erez Halevi,1031,29,"['classic israeli pop', 'israeli singer-songwriter']",pop,הלילה,1984-03-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
