name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
Yonaguni,94,1,206710,True,2021-12-31T09:45:10Z,Bad Bunny,41446229,98,"['latin', 'reggaeton', 'trap latino']",world,Yonaguni,2021-06-04,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
"Tiago PZK: Bzrp Music Sessions, Vol. 48",57,1,160000,False,2021-12-31T09:45:10Z,Bizarrap,4207871,85,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",hip,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2021-12-29,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Need to Know,93,5,210560,True,2021-12-31T09:45:10Z,Doja Cat,13848497,95,"['dance pop', 'pop']",pop,Planet Her,2021-06-25,14,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
love nwantiti (ah ah ah),94,2,145800,True,2021-12-31T09:45:10Z,CKay,349942,85,['afro r&b'],soul,CKay The First,2019-08-30,8,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Blinding Lights,93,9,200040,False,2021-12-31T09:45:10Z,The Weeknd,40066474,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",pop,After Hours,2020-03-20,14,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Beggin',94,4,211560,False,2021-12-31T09:45:10Z,Måneskin,5053321,86,"['indie rock italiano', 'italian pop']",rock,Chosen,2017-12-08,7,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Ghost,89,11,153190,False,2021-12-31T09:45:10Z,Justin Bieber,54764610,98,"['canadian pop', 'pop']",pop,Justice,2021-03-19,16,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),93,1,207301,False,2021-12-31T09:45:10Z,Tainy,724218,85,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']",world,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Where Are You Now,93,1,148197,False,2021-12-31T09:45:10Z,Lost Frequencies,2309049,82,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",pop,Where Are You Now,2021-07-30,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),94,30,613026,True,2021-12-31T09:45:10Z,Taylor Swift,47287159,100,['pop'],pop,Red (Taylor's Version),2021-11-12,30,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MONEY,91,2,168227,False,2021-12-31T09:45:10Z,LISA,1875406,83,['k-pop'],pop,LALISA,2021-09-10,2,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
THATS WHAT I WANT,93,4,143901,True,2021-12-31T09:45:10Z,Lil Nas X,8559267,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Levitating (feat. DaBaby),88,12,203064,False,2021-12-31T09:45:10Z,Dua Lipa,30944836,94,"['dance pop', 'pop', 'uk pop']",pop,Future Nostalgia,2020-03-27,13,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
One Right Now (with The Weeknd),93,1,193506,True,2021-12-31T09:45:10Z,Post Malone,35365633,92,"['dfw rap', 'melodic rap', 'rap']",hip,One Right Now,2021-11-05,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Happier Than Ever,93,15,298899,True,2021-12-31T09:45:10Z,Billie Eilish,54627761,93,"['art pop', 'electropop', 'pop']",pop,Happier Than Ever,2021-07-30,16,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
We Don't Talk About Bruno,82,4,216120,False,2021-12-31T09:45:10Z,Carolina Gaitán - La Gaita,8713,69,[],other,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Sweater Weather,91,4,240400,False,2021-12-31T09:45:10Z,The Neighbourhood,7626883,87,"['modern alternative rock', 'modern rock', 'pop']",rock,I Love You.,2013-04-19,11,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Toxic,92,1,168020,False,2021-12-31T09:45:10Z,BoyWithUke,496134,82,[],other,Toxic,2021-10-29,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I Love You So,92,1,160239,False,2021-12-31T09:45:10Z,The Walters,266754,77,"['chicago indie', 'indie pop']",pop,I Love You So,2014-11-28,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
traitor,92,2,229226,False,2021-12-31T09:45:10Z,Olivia Rodrigo,12012782,92,['pop'],pop,SOUR,2021-05-21,11,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
drivers license,92,3,242013,True,2021-12-31T09:45:10Z,Olivia Rodrigo,12012782,92,['pop'],pop,SOUR,2021-05-21,11,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Mon Amour - Remix,91,1,179940,False,2021-12-31T09:45:10Z,zzoilo,30935,77,[],other,Mon Amour (Remix),2021-08-18,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Todo De Ti,70,1,199604,True,2021-12-31T09:45:10Z,Rauw Alejandro,8516283,94,"['puerto rican pop', 'trap latino']",pop,VICE VERSA,2021-12-10,14,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I Hate U,91,1,174000,True,2021-12-31T09:45:10Z,SZA,6864363,89,"['pop', 'r&b', 'rap']",pop,I Hate U,2021-12-03,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
The Motto,89,1,164818,False,2021-12-31T09:45:10Z,Tiësto,6099981,87,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",pop,The Motto,2021-11-04,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Smokin Out The Window,82,5,197442,False,2021-12-31T09:45:10Z,Bruno Mars,36690966,93,"['dance pop', 'pop']",pop,An Evening With Silk Sonic,2021-11-11,9,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,93,1,188368,False,2021-12-31T09:45:10Z,CKay,349942,85,['afro r&b'],soul,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],2021-09-09,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Oh My God,93,5,225148,False,2021-12-31T09:45:10Z,Adele,32556772,96,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,30,2021-11-19,12,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Volví,92,1,230125,True,2021-12-31T09:45:10Z,Aventura,5234262,83,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",world,Volví,2021-08-03,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Save Your Tears (with Ariana Grande) (Remix),91,1,191013,False,2021-12-31T09:45:10Z,The Weeknd,40066474,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",pop,Save Your Tears (Remix),2021-04-23,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Malvadão 3,81,1,141769,False,2021-12-31T09:45:10Z,Xamã,1178236,78,"['brazilian hip hop', 'funk carioca', 'trap brasileiro']",hip,Malvadão 3,2021-11-30,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I AM WOMAN,89,1,232813,False,2021-12-31T09:45:10Z,Emmy Meli,113979,74,[],other,I AM WOMAN,2021-11-19,1,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
DÁKITI,86,11,205090,True,2021-12-31T09:45:10Z,Bad Bunny,41446229,98,"['latin', 'reggaeton', 'trap latino']",world,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,16,spotify_top_50_global_daily,16475827,Njk0MjU5MTEwLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
In Spain We Call It Soledad,64,1,177000,False,2021-12-31T11:09:21Z,Rigoberta Bandini,71301,62,['spanish synthpop'],other,In Spain We Call It Soledad,2020-08-14,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Bank Account,41,1,222052,True,2021-12-31T11:09:21Z,Arab Falcon,3680,30,['jordanian pop'],pop,Streets Reality,2018-02-10,12,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I AM WOMAN,89,1,232813,False,2021-12-31T11:09:21Z,Emmy Meli,113979,74,[],other,I AM WOMAN,2021-11-19,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
TO THE,0,1,152160,True,2021-12-31T11:09:21Z,GoldSkull,2,0,[],other,TO THE,1998-04-05,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
abcdefu,99,1,168601,True,2021-12-31T11:09:21Z,GAYLE,165554,85,[],other,abcdefu,2021-08-13,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Shake,74,2,156792,True,2021-12-31T11:09:21Z,IShowSpeed,22105,61,[],other,ISHOWSPEED,2021-11-24,6,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Surface Pressure,80,3,202226,False,2021-12-31T11:09:21Z,Jessica Darrow,995,65,[],other,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
We Don't Talk About Bruno,82,4,216120,False,2021-12-31T11:09:21Z,Carolina Gaitán - La Gaita,8713,69,[],other,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
"30/90 (from ""tick, tick... BOOM!"" Soundtrack from the Netflix Film)",77,1,262505,True,2021-12-31T11:09:21Z,Andrew Garfield,25605,70,['hollywood'],other,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",2021-11-12,17,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MIDDLE OF THE NIGHT,86,1,184447,False,2021-12-31T11:09:21Z,Elley Duhé,152403,73,"['alt z', 'electropop', 'pop']",pop,MIDDLE OF THE NIGHT,2020-01-10,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
יחפים,54,1,196480,False,2021-12-31T11:09:21Z,Jasmin Moallem,30069,52,['israeli pop'],pop,יחפים,2021-12-06,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מלכה,33,1,201750,False,2021-12-31T11:09:21Z,Shir Zuares,1187,20,[],other,מלכה,2021-12-06,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Alien Blues,67,5,155933,False,2021-12-31T11:09:21Z,Vundabar,143052,72,"['boston indie', 'indie garage rock']",rock,Gawk,2015-07-24,10,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
BM (London View),77,1,164623,True,2021-12-31T11:09:21Z,OTP,14406,65,['uk drill'],other,BM (London View),2021-07-23,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
הודעות קוליות,41,1,155040,False,2021-12-31T11:09:21Z,Tamir Bar,2733,39,[],other,הודעות קוליות,2021-12-02,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Habibi,72,1,195254,False,2021-12-31T11:09:21Z,Ricky Rich,124101,68,"['swedish hip hop', 'swedish trap pop']",hip,Habibi,2021-03-05,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
DTB,73,1,128892,True,2021-12-31T11:09:21Z,Merczz,2752,58,[],other,DTB,2021-11-12,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Enemy (with JID) - from the series Arcane League of Legends,97,1,173381,False,2021-12-31T11:09:21Z,Imagine Dragons,37447485,92,"['modern rock', 'rock']",rock,Enemy (with JID) [from the series Arcane League of Legends],2021-10-28,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Swimming Pool,77,1,327813,False,2021-12-31T11:09:21Z,Marie Madeleine,12899,63,['electro-pop francais'],other,Swimming Pool - EP,2011-09-19,6,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אם הייתי צריכה,53,1,204255,False,2021-12-31T11:09:21Z,Odeya,6892,47,['israeli pop'],pop,אם הייתי צריכה,2021-11-25,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Coming for You (feat. A1 x J1),85,1,178285,True,2021-12-31T11:09:21Z,SwitchOTR,20529,70,['chill drill'],other,Coming for You (feat. A1 x J1),2021-10-29,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
عشانك,60,1,187508,False,2021-12-31T11:09:21Z,siilawy,23501,51,['middle east hip hop'],hip,عشانك,2021-08-06,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Legend,72,9,189679,False,2021-12-31T11:09:21Z,Tevvez,54718,68,[],other,Phantom,2020-12-04,12,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Love Grows (Where My Rosemary Goes),67,1,174760,False,2021-12-31T11:09:21Z,Edison Lighthouse,16010,53,['bubblegum pop'],pop,Love Grows (Where My Rosemary Goes) & Other Gems,1970-01-01,9,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Own Brand Freestyle,84,1,153808,True,2021-12-31T11:09:21Z,FelixThe1st,6269,69,[],other,Own Brand Freestyle,2021-10-29,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
God Must Hate Me,79,1,149802,False,2021-12-31T11:09:21Z,Catie Turner,101354,66,"['alt z', 'gen z singer-songwriter', 'indie pop', 'pop']",pop,God Must Hate Me,2021-11-23,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Do It To It,95,1,157890,False,2021-12-31T11:09:21Z,ACRAZE,36792,80,[],other,Do It To It,2021-08-20,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Happy Death Day,77,1,220396,False,2021-12-31T11:09:21Z,Xdinary Heroes,219263,62,[],other,Happy Death Day,2021-12-06,2,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Pope Is a Rockstar,86,6,187333,False,2021-12-31T11:09:21Z,SALES,443295,74,['orlando indie'],other,SALES LP,2016-04-20,15,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Flowers (Say My Name),83,1,158601,True,2021-12-31T11:09:21Z,ArrDee,245427,76,['uk hip hop'],hip,Flowers (Say My Name),2021-11-04,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
lemme land?,74,1,146878,False,2021-12-31T11:09:21Z,Canking,4248,59,['chill drill'],other,lemme land?,2021-09-11,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
לוקסמבורג - המקורי,25,2,246252,False,2021-12-31T11:09:21Z,ארי שמר,62,23,[],other,"לוקסמבורג (מתוך הסדרה ""הד קולך"")",2021-11-04,2,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
קוקה ג׳ינה טינה,23,2,126042,True,2021-12-31T11:09:21Z,Shay TRA Litman,284,26,['israeli hip hop'],hip,חשוב,2021-12-22,13,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Mon Amour - Remix,91,1,179940,False,2021-12-31T11:09:21Z,zzoilo,30935,77,[],other,Mon Amour (Remix),2021-08-18,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Die For You,78,1,212926,False,2021-12-31T11:09:21Z,VALORANT,25504,64,[],other,Die For You,2021-11-22,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
למה לך לטוס,43,1,185454,False,2021-12-31T11:09:21Z,יגל אושרי,355,29,[],other,למה לך לטוס,2021-11-28,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Sunroof,74,1,163025,False,2021-12-31T11:09:21Z,Nicky Youre,10729,59,[],other,Sunroof,2021-11-26,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
My Humps,72,1,186046,False,2021-12-31T11:09:21Z,Joshwa,6668,59,"['deep groove house', 'funky tech house', 'house', 'uk tech house']",other,My Humps,2021-10-29,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סליחה מסיכה,29,1,73325,False,2021-12-31T11:09:21Z,Jacob Markman,292,19,[],other,סליחה מסיכה,2021-10-16,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Notion,83,1,195120,False,2021-12-31T11:09:21Z,The Rare Occasions,67735,72,['la indie'],other,Notion,2021-12-02,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Fairytale of New York (feat. Kirsty MacColl),86,4,272466,False,2021-12-31T11:09:21Z,The Pogues,403447,75,"['celtic punk', 'celtic rock', 'folk punk', 'punk']",rock,If I Should Fall from Grace with God (Expanded Edition),1988-09-05,19,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
It's Called: Freefall,81,4,152293,True,2021-12-31T11:09:21Z,Rainbow Kitten Surprise,613378,74,['modern rock'],rock,"How to: Friend, Love, Freefall",2018-04-06,13,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I Love You So,92,1,160239,False,2021-12-31T11:09:21Z,The Walters,266754,77,"['chicago indie', 'indie pop']",pop,I Love You So,2014-11-28,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Sahara,75,1,171384,True,2021-12-31T11:09:21Z,Hensonn,10256,62,['drift phonk'],other,Sahara,2021-11-16,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
It'll Be Okay,88,1,222800,False,2021-12-31T11:09:21Z,Shawn Mendes,35870027,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",pop,It'll Be Okay,2021-12-01,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Infinity,92,12,237720,False,2021-12-31T11:09:21Z,Jaymes Young,722865,80,"['modern rock', 'pop']",rock,Feel Something,2017-06-23,12,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
October Sky,54,7,194053,False,2021-12-31T11:09:21Z,Yebba,227790,69,"['alternative r&b', 'indie soul', 'pop soul']",soul,Dawn,2021-09-10,12,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Toxic,92,1,168020,False,2021-12-31T11:09:21Z,BoyWithUke,496134,82,[],other,Toxic,2021-10-29,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מלחמות עם הלב,40,1,221250,False,2021-12-31T11:09:21Z,בתאל סבח,976,31,[],other,מלחמות עם הלב,2021-11-30,1,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Pepas,85,3,287120,True,2021-12-31T11:09:21Z,Farruko,11729469,91,"['latin', 'reggaeton', 'trap latino']",world,La 167,2021-10-01,25,spotify_viral_50_israel,6379,Njk0MjY0MTYxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
